time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-26T15:57:11.000Z,65.1451,-163.972,29.7,2.8,ml,,,,0.66,ak,ak11521530,2015-03-05T20:18:20.197Z,"98km NE of Nome, Alaska",earthquake
2015-02-26T15:40:03.670Z,-30.278,-71.6807,41,4,ml,,179,0.77,1.15,us,usc000ttcp,2015-02-27T18:26:41.315Z,"48km SW of Coquimbo, Chile",earthquake
2015-02-26T15:04:16.760Z,1.4135,125.7724,108.47,4.7,mb,,51,1.716,1.26,us,usc000ttcn,2015-02-27T18:17:42.109Z,"65km E of Bitung, Indonesia",earthquake
2015-02-26T15:00:17.700Z,36.5734,-98.6809,5,2.6,ml,,126,,0.76,us,usc000ttei,2015-02-27T18:05:15.551Z,"25km S of Alva, Oklahoma",earthquake
2015-02-26T11:09:16.130Z,36.4617,-97.3326,5.79,2.8,mb_lg,,119,0.315,0.31,us,usc000ttch,2015-02-26T19:12:08.760Z,"19km NNW of Perry, Oklahoma",earthquake
2015-02-26T10:35:53.790Z,2.4722,126.7147,46.79,4.7,mb,,105,1.81,0.86,us,usc000ttce,2015-02-26T18:38:20.159Z,"165km WNW of Tobelo, Indonesia",earthquake
2015-02-26T09:45:39.420Z,50.0835,-175.8591,35,5.4,mb,,92,2.365,1.06,us,usc000ttcc,2015-03-05T20:17:30.002Z,"207km SSE of Adak, Alaska",earthquake
2015-02-26T09:33:16.000Z,57.8629,-156.2784,133.2,3.3,ml,,,,0.75,ak,ak11518323,2015-03-03T03:03:03.519Z,"94km SSE of King Salmon, Alaska",earthquake
2015-02-26T08:54:09.900Z,19.4325,-155.6183,3,2.6,Ml,,75.6,0.02694946,0.11,hv,hv60860096,2015-02-26T18:29:08.292Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-02-26T08:48:28.090Z,37.7091667,-77.8676667,7.9,2.54,md,8,83,0.2542,0.17,se,se60004908,2015-03-05T17:39:38.279Z,"3km NNE of Goochland, Virginia",earthquake
2015-02-26T08:28:56.000Z,52.6805,-164.4031,62.4,3,ml,,,,0.73,ak,ak11518314,2015-03-03T03:03:21.458Z,"185km SSE of Akutan, Alaska",earthquake
2015-02-26T08:10:22.500Z,19.4235,-155.6123,2.5,2.9,Ml,,68.4,0.02694946,0.16,hv,hv60860081,2015-02-26T18:02:39.597Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-02-26T07:32:52.450Z,36.3936,-97.2915,2.91,2.9,mb_lg,,40,0.373,0.43,us,usc000ttbp,2015-02-26T09:01:14.012Z,"11km N of Perry, Oklahoma",earthquake
2015-02-26T07:27:09.240Z,-31.922,179.7801,354.49,4.3,mb,,105,6.689,0.92,us,usc000ttc0,2015-03-18T13:34:02.583Z,"136km WSW of L'Esperance Rock, New Zealand",earthquake
2015-02-26T07:26:37.870Z,43.5642,149.0238,60.05,4.6,mb,,189,4.586,0.43,us,usc000ttbr,2015-03-18T13:25:45.091Z,"187km E of Shikotan, Russia",earthquake
2015-02-26T07:12:48.050Z,-7.045,129.7976,126.43,4.4,mb,,88,1.755,0.57,us,usc000ttbi,2015-03-18T13:15:27.964Z,"195km WNW of Saumlaki, Indonesia",earthquake
2015-02-26T06:26:56.540Z,-20.0527,-173.7968,35,5.2,mb,,41,17.293,0.88,us,usc000ttbc,2015-02-26T14:29:25.653Z,"64km ESE of Pangai, Tonga",earthquake
2015-02-26T04:28:40.420Z,-6.3131,148.9863,88.97,4.2,mb,,118,3.564,0.93,us,usc000tumh,2015-03-12T23:58:03.654Z,"63km W of Kandrian, Papua New Guinea",earthquake
2015-02-26T04:20:13.000Z,57.13,-154.2003,48.7,3.1,ml,,,,0.51,ak,ak11518274,2015-03-12T23:53:30.911Z,"47km SSW of Larsen Bay, Alaska",earthquake
2015-02-26T03:49:39.880Z,56.8446,112.9603,17.6,4.2,mb,,148,7.514,0.64,us,usc000ttav,2015-03-12T23:50:28.836Z,"82km NNW of Severomuysk, Russia",earthquake
2015-02-26T03:28:47.000Z,51.507,-179.3082,64.2,3.9,ml,,,,1.09,us,usc000tujk,2015-03-12T23:39:15.155Z,"30km NNW of Amatignak Island, Alaska",earthquake
2015-02-26T02:14:54.280Z,44.8185,146.5968,152.56,4.3,mb,,123,2.95,0.34,us,usc000ttal,2015-03-12T03:19:15.940Z,"101km NE of Otrada, Russia",earthquake
2015-02-26T02:11:57.000Z,57.0463,-157.0736,6,2.5,ml,,,,0.5,ak,ak11518245,2015-03-12T02:54:11.918Z,"135km NE of Chignik Lake, Alaska",earthquake
2015-02-26T02:05:08.470Z,34.6771,-36.6833,15.05,4.6,mb,,101,25.338,0.33,us,usc000tulw,2015-03-12T02:50:59.358Z,"Northern Mid-Atlantic Ridge",earthquake
2015-02-26T01:18:37.470Z,33.9376667,-116.0285,3.99,3.67,ml,95,47,0.06764,0.18,ci,ci37103367,2015-03-12T02:40:42.007Z,"23km S of Twentynine Palms, California",earthquake
2015-02-26T01:11:23.850Z,38.4793,142.0463,52.75,5,mwr,,74,1.162,0.34,us,usc000ttaf,2015-03-11T05:44:03.781Z,"65km E of Ishinomaki, Japan",earthquake
2015-02-26T00:23:38.620Z,40.5335,-125.6893333,10.13,3.02,ml,36,261,1.032,0.29,nc,nc72401740,2015-02-27T04:40:03.855Z,"120km W of Ferndale, California",earthquake
2015-02-26T00:10:47.820Z,8.2411,-72.1055,10,4.6,mb,,59,1.589,0.77,us,usc000tta3,2015-02-26T12:46:57.289Z,"5km WSW of Umuquena, Venezuela",earthquake
2015-02-25T23:52:45.510Z,31.042,141.8035,22.12,4.4,mb,,122,3.946,0.54,us,usc000tta8,2015-03-14T04:23:05.106Z,"294km SE of Hachijo-jima, Japan",earthquake
2015-02-25T23:20:23.150Z,31.1579,141.897,10,4.4,mb,,142,2.632,0.47,us,usc000tt9z,2015-03-14T03:23:02.127Z,"291km SE of Hachijo-jima, Japan",earthquake
2015-02-25T22:55:07.500Z,49,-2.4,2,3.7,ml,,,,1.22,us,usc000tt9q,2015-03-02T14:45:03.277Z,"30km SW of Saint Helier, Jersey",earthquake
2015-02-25T21:44:35.870Z,-5.0161,102.8245,56.15,4.1,mb,,166,0.664,0.44,us,usc000ttp7,2015-03-14T03:10:36.173Z,"104km W of Kuripan, Indonesia",earthquake
2015-02-25T19:36:56.140Z,-18.726,-174.9572,44.92,5,mb,,83,4.774,0.74,us,usc000tt6u,2015-02-26T03:39:33.298Z,"103km W of Neiafu, Tonga",earthquake
2015-02-25T19:33:06.680Z,-36.4384,177.4103,3.88,5.1,mwr,,171,2.818,0.96,us,usc000tt6i,2015-02-26T16:04:16.304Z,"153km ENE of Tairua, New Zealand",earthquake
2015-02-25T19:09:04.470Z,-17.7876,-178.6278,582.08,4.4,mb,,130,3.163,0.76,us,usc000tt6d,2015-02-26T03:11:41.706Z,"260km SE of Lambasa, Fiji",earthquake
2015-02-25T17:58:06.630Z,36.2448,-97.6138,5,3.1,mb_lg,,36,0.395,0.42,us,usc000tt5l,2015-02-25T18:21:53.563Z,"25km E of Waukomis, Oklahoma",earthquake
2015-02-25T17:30:38.200Z,36.9467,-97.6276,7.001,3,ml,,66,,0.63,us,usc000tt5g,2015-02-26T01:33:05.108Z,"9km S of Caldwell, Kansas",earthquake
2015-02-25T17:07:33.990Z,40.2633333,-121.7565,9.26,2.76,md,28,47,0.04682,0.07,nc,nc72401560,2015-02-26T05:21:06.839Z,"27km SSE of Shingletown, California",earthquake
2015-02-25T15:25:25.020Z,-15.2201,-173.7608,35,4,mb,,111,5.304,0.63,us,usc000ttpe,2015-03-06T06:21:03.836Z,"80km N of Hihifo, Tonga",earthquake
2015-02-25T14:55:57.430Z,-31.154,-68.9008,110.25,4.6,mb,,85,0.432,0.84,us,usc000tt3l,2015-02-25T16:50:07.682Z,"46km NNW of Zonda, Argentina",earthquake
2015-02-25T14:12:19.300Z,40.1813,77.4892,42.32,4.3,mb,,131,3.33,0.52,us,usc000tt3j,2015-02-25T22:14:50.616Z,"129km ENE of Arzak, China",earthquake
2015-02-25T13:55:50.900Z,17.9223,-65.4055,15,2.5,Md,4,280.8,0.22188388,0.17,pr,pr15056001,2015-02-25T21:58:20.571Z,"20km SSE of Esperanza, Puerto Rico",earthquake
2015-02-25T13:54:25.000Z,51.3237,-173.8712,16.7,3.2,ml,,,,0.6,ak,ak11521337,2015-03-02T23:34:27.264Z,"99km SSE of Atka, Alaska",earthquake
2015-02-25T13:48:31.080Z,-40.0948,-16.3749,10,5,mb,,71,32.38,1.02,us,usc000tt3i,2015-02-25T21:50:58.339Z,"Southern Mid-Atlantic Ridge",earthquake
2015-02-25T13:39:16.000Z,51.8737,176.7392,119.8,3.4,ml,,,,0.37,ak,ak11521336,2015-03-02T23:32:36.565Z,"64km WSW of Kiska Volcano, Alaska",earthquake
2015-02-25T13:07:53.000Z,35.8131,-97.4431,5.197,2.6,ml,,69,,0.69,us,usc000tt96,2015-03-03T19:09:52.005Z,"7km SSW of Guthrie, Oklahoma",earthquake
2015-02-25T12:50:49.434Z,41.8687,-119.6441,6.5673,2.79,ml,5,122.18,0.141,0.2394,nn,nn00484547,2015-02-28T00:24:40.200Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-25T12:29:53.270Z,-45.3036,166.6563,10,4.3,mb,,94,0.385,0.77,us,usc000tt3a,2015-02-25T20:32:27.346Z,"84km W of Te Anau, New Zealand",earthquake
2015-02-25T12:20:22.100Z,18.179,-67.6094,22,2.8,Md,6,320.4,0.5758201,0.23,pr,pr15056002,2015-03-01T08:00:20.449Z,"41km WSW of Rincon, Puerto Rico",earthquake
2015-02-25T12:14:46.000Z,60.1048,-160.1735,2.5,2.7,ml,,,,0.68,ak,ak11521330,2015-03-02T23:34:04.358Z,"115km SE of Bethel, Alaska",earthquake
2015-02-25T12:12:46.000Z,41.0376667,-125.1425,24.24,2.64,md,30,268,0.8543,0.11,nc,nc72401465,2015-02-26T07:38:02.212Z,"85km WNW of Bayview, California",earthquake
2015-02-25T11:39:14.000Z,19.4172,-68.858,133,3.8,Md,8,334.8,1.90263177,0.11,pr,pr15056000,2015-02-25T19:41:47.940Z,"51km NNE of Miches, Dominican Republic",earthquake
2015-02-25T10:32:03.010Z,39.3916,143.248,10,4.9,mb,,135,2.416,0.95,us,usc000tt30,2015-02-25T12:48:53.924Z,"112km E of Yamada, Japan",earthquake
2015-02-25T10:14:11.000Z,65.5414,-152.4718,13.6,2.7,ml,,,,0.84,ak,ak11517537,2015-03-02T23:32:16.632Z,"45km NNW of Tanana, Alaska",earthquake
2015-02-25T10:05:11.069Z,41.9097,-119.5667,4.9163,2.82,ml,5,217.06,0.174,0.1761,nn,nn00484553,2015-02-26T20:34:52.270Z,"75km ESE of Lakeview, Oregon",earthquake
2015-02-25T09:38:48.000Z,63.1942,-150.4368,122,4.1,ml,,,,0.64,ak,ak11517499,2015-03-05T20:18:02.487Z,"80km WSW of Cantwell, Alaska",earthquake
2015-02-25T09:18:09.000Z,52.2648,-171.5935,80.4,3,ml,,,,0.83,ak,ak11517496,2015-03-02T23:32:54.726Z,"33km SW of Amukta Island, Alaska",earthquake
2015-02-25T08:34:45.920Z,31.5021,50.8113,10,4.6,mb,,72,8.078,1.14,us,usc000tt19,2015-02-25T16:37:17.637Z,"68km SW of Borujen, Iran",earthquake
2015-02-25T08:29:32.090Z,1.3678,97.1464,37.63,4.9,mb,,170,0.433,0.74,us,usc000tt18,2015-02-25T16:32:02.124Z,"149km SE of Sinabang, Indonesia",earthquake
2015-02-25T08:00:33.290Z,51.5447,-176.8705,69.03,4.6,mb,,129,1.782,1.32,us,usc000tt14,2015-03-05T20:16:51.131Z,"40km SSW of Adak, Alaska",earthquake
2015-02-25T07:01:01.070Z,31.0951,141.8351,9,5.9,mwb,,34,2.645,1.33,us,usc000tt0x,2015-02-25T18:08:27.000Z,"292km SE of Hachijo-jima, Japan",earthquake
2015-02-25T06:39:55.000Z,51.6253,177.8799,50.5,2.9,ml,,,,0.29,ak,ak11521301,2015-03-02T23:33:12.250Z,"56km SSE of Kiska Volcano, Alaska",earthquake
2015-02-25T06:16:49.000Z,52.4813,-163.9369,25.5,2.8,ml,,,,0.84,ak,ak11517411,2015-03-02T23:31:03.136Z,"221km SE of Akutan, Alaska",earthquake
2015-02-25T06:06:19.700Z,19.1423,-155.4515,47.9,2.8,md,,172.799986176001,0.01796631,0.35,hv,hv60859416,2015-02-25T06:10:15.847Z,"7km SSE of Pahala, Hawaii",earthquake
2015-02-25T05:37:36.300Z,19.4123,-155.2823,9.6,2.5,Md,,46.8,0.02694946,0.18,hv,hv60859331,2015-02-25T13:40:04.196Z,"5km WSW of Volcano, Hawaii",earthquake
2015-02-25T04:17:03.000Z,63.1604,-149.8226,86.2,2.5,ml,,,,0.42,ak,ak11517395,2015-03-11T01:10:47.040Z,"50km WSW of Cantwell, Alaska",earthquake
2015-02-25T03:50:50.000Z,56.8641,-148.084,1.8,2.8,ml,,,,0.27,ak,ak11521284,2015-03-11T01:06:18.040Z,"280km ESE of Kodiak, Alaska",earthquake
2015-02-25T03:42:34.100Z,31.8371,140.7755,58.37,4.6,mb,,62,1.511,0.54,us,usc000tt01,2015-03-11T01:01:41.409Z,"165km SSE of Hachijo-jima, Japan",earthquake
2015-02-25T03:23:02.150Z,36.5685,-121.0843333,9.36,2.6,md,83,55,0.03739,0.1,nc,nc72401145,2015-02-26T02:30:02.630Z,"26km NE of Soledad, California",earthquake
2015-02-25T03:02:39.670Z,1.7463,126.3714,35.86,5.3,mb,,33,1.388,0.52,us,usc000tszv,2015-03-10T22:57:26.523Z,"136km ENE of Bitung, Indonesia",earthquake
2015-02-25T02:55:51.100Z,36.8663,-98.2903,4.342,2.8,ml,,161,,0.64,us,usc000tt5d,2015-03-09T03:56:41.680Z,"13km NNE of Cherokee, Oklahoma",earthquake
2015-02-25T02:33:15.400Z,36.2321,-97.5737,3.084,2.5,ml,,53,,0.41,us,usc000tt7r,2015-03-09T03:55:38.364Z,"26km WSW of Perry, Oklahoma",earthquake
2015-02-25T02:19:27.380Z,44.3992,148.6808,60.13,4.6,mb,,105,4.382,0.77,us,usc000tszl,2015-03-06T05:48:00.816Z,"112km SE of Kuril'sk, Russia",earthquake
2015-02-25T02:08:22.400Z,36.8681,-98.2988,5,3.3,ml,,119,,0.81,us,usc000tszi,2015-03-09T03:54:43.483Z,"13km NNE of Cherokee, Oklahoma",earthquake
2015-02-25T02:02:16.000Z,51.0975,-179.177,29.5,2.8,ml,,,,0.49,us,usc000tuhs,2015-03-06T05:44:47.298Z,"18km SSW of Amatignak Island, Alaska",earthquake
2015-02-25T01:31:41.500Z,6.0816,119.8398,9,5.7,mww,,27,1.609,0.93,us,usc000tszg,2015-03-06T05:47:07.066Z,"81km WSW of Pandan Niog, Philippines",earthquake
2015-02-25T00:07:33.740Z,31.9136,140.7792,60.23,4.2,mb,,187,1.449,1.22,us,usc000tsz1,2015-03-06T04:51:18.897Z,"159km SE of Hachijo-jima, Japan",earthquake
2015-02-24T23:54:33.000Z,51.938,179.5425,4.8,2.9,ml,,,,0.43,us,usc000tv2v,2015-03-06T02:46:22.305Z,"4km WSW of Semisopochnoi Island, Alaska",earthquake
2015-02-24T23:43:18.140Z,-10.3658,23.4785,10,5.1,mb,,78,6.702,1.26,us,usc000tsyj,2015-03-06T02:42:31.095Z,"142km ENE of Luau, Angola",earthquake
2015-02-24T23:28:02.050Z,40.8431667,-124.83,21.71,3.04,ml,78,220,0.5246,0.12,nc,nc72401005,2015-03-09T01:48:11.040Z,"55km WNW of Humboldt Hill, California",earthquake
2015-02-24T22:34:59.370Z,18.9494,145.465,226.49,4.2,mb,,124,3.7,0.8,us,usc000ttnn,2015-03-14T02:58:43.591Z,"29km NW of Agrihan, Northern Mariana Islands",earthquake
2015-02-24T22:25:59.000Z,54.9471,-158.2268,29.9,2.9,ml,,,,0.74,us,usc000tv36,2015-03-14T02:08:53.132Z,"87km ENE of Chernabura Island, Alaska",earthquake
2015-02-24T21:58:56.000Z,65.5749,-152.4557,14.5,2.5,ml,,,,0.71,ak,ak11517245,2015-03-14T01:01:10.303Z,"48km NNW of Tanana, Alaska",earthquake
2015-02-24T21:31:41.900Z,18.8339,-65.139,54,3.3,Md,12,298.8,0.5407858,0.25,pr,pr15055010,2015-03-12T05:21:43.037Z,"58km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-02-24T20:49:46.800Z,-0.1874,122.9528,103.4,4.7,mb,,48,0.867,1,us,usc000tsw3,2015-02-25T19:45:38.540Z,"69km SSW of Bilungala, Indonesia",earthquake
2015-02-24T20:03:33.000Z,55.1031,-158.4387,13.2,2.7,ml,,,,0.38,ak,ak11522334,2015-03-04T23:34:14.240Z,"79km ENE of Chernabura Island, Alaska",earthquake
2015-02-24T19:28:48.920Z,36.8312,71.169,182.3,4.4,mb,,103,0.558,1.08,us,usc000tsuw,2015-02-25T17:14:28.278Z,"30km E of Jarm, Afghanistan",earthquake
2015-02-24T19:11:40.830Z,-35.4473,-70.2636,169.66,4.3,mb,,90,0.779,0.79,us,usc000tsup,2015-02-25T16:39:43.368Z,"61km W of Malargue, Argentina",earthquake
2015-02-24T18:30:10.200Z,36.6005,-97.622,7.067,3.4,ml,,72,,0.57,us,usc000tsu7,2015-02-25T16:22:46.380Z,"24km SSE of Medford, Oklahoma",earthquake
2015-02-24T18:29:25.000Z,57.0457,-149.3683,10,2.6,ml,,,,0.54,ak,ak11517032,2015-03-05T03:58:47.299Z,"200km ESE of Kodiak, Alaska",earthquake
2015-02-24T16:36:44.020Z,-18.9044,169.2231,248.25,4.7,mb,,81,3.943,0.65,us,usc000tstj,2015-02-25T00:39:22.439Z,"71km N of Isangel, Vanuatu",earthquake
2015-02-24T14:30:24.610Z,36.5187,70.6804,200.1,4.5,mb,,72,2.382,0.73,us,usc000tsrr,2015-02-24T22:33:00.819Z,"40km SSW of Jarm, Afghanistan",earthquake
2015-02-24T13:11:24.190Z,13.0136,51.1426,10,4.9,mb,,105,2.818,0.9,us,usc000tsrk,2015-02-24T21:13:59.888Z,"126km N of Bereeda, Somalia",earthquake
2015-02-24T11:35:17.600Z,19.1807,-67.1187,85,2.9,Md,5,306,0.70966907,0.02,pr,pr15055008,2015-02-24T19:37:54.564Z,"75km N of Isabela, Puerto Rico",earthquake
2015-02-24T10:23:01.050Z,12.9831,51.0677,10,5,mb,,96,2.885,0.68,us,usc000tspj,2015-02-24T18:25:32.265Z,"123km N of Bereeda, Somalia",earthquake
2015-02-24T09:14:24.000Z,52.6388,-171.1445,143.6,2.5,ml,,,,0.52,ak,ak11522289,2015-03-05T03:58:33.508Z,"18km NNE of Amukta Island, Alaska",earthquake
2015-02-24T09:02:31.230Z,19.4156,-78.4014,10,4.2,mb,,89,1.319,1.31,us,usc000tspb,2015-02-24T17:05:01.997Z,"109km NNW of Lucea, Jamaica",earthquake
2015-02-24T08:39:35.690Z,58.2426,-138.0198,1,2.6,ml,,,,1.09,us,usc000tv2a,2015-03-14T13:25:03.896Z,"135km W of Gustavus, Alaska",earthquake
2015-02-24T08:28:11.000Z,18.2553,-67.8328,117,3,Md,7,331.2,0.71416065,0.21,pr,pr15055007,2015-03-14T13:04:48.030Z,"62km W of Rincon, Puerto Rico",earthquake
2015-02-24T08:04:27.930Z,34.3206,73.6631,59.79,3.7,mb,,92,0.744,0.63,us,usc000tsmy,2015-03-14T11:20:09.032Z,"18km ESE of Muzaffarabad, Pakistan",earthquake
2015-02-24T07:58:30.020Z,51.7299,178.195,117.9,3.3,ml,,,,0.33,us,usc000ttmy,2015-03-14T10:34:21.728Z,"32km SW of Little Sitkin Island, Alaska",earthquake
2015-02-24T07:51:09.000Z,60.4582,-149.0581,19.2,2.6,ml,,,,0.64,ak,ak11516694,2015-03-14T10:27:06.379Z,"37km NNE of Bear Creek, Alaska",earthquake
2015-02-24T07:50:48.400Z,36.5124,-99.0105,0.88,2.5,ml,,233,,0.68,us,usc000tsv3,2015-03-14T11:22:31.505Z,"19km ENE of Mooreland, Oklahoma",earthquake
2015-02-24T07:25:12.420Z,24.8287,125.365,47.6,4.6,mb,,116,2.171,0.78,us,usc000tsmk,2015-03-14T09:33:04.861Z,"8km ENE of Hirara, Japan",earthquake
2015-02-24T06:54:49.660Z,1.0323,-26.0519,10,5.1,mb,,105,14.058,1.46,us,usc000tsm5,2015-02-24T14:57:22.659Z,"Central Mid-Atlantic Ridge",earthquake
2015-02-24T06:31:00.300Z,17.9941,-68.2119,43,3.2,Md,6,331.2,1.08606318,0.2,pr,pr15055006,2015-02-24T14:33:34.390Z,"59km SE of Boca de Yuma, Dominican Republic",earthquake
2015-02-24T06:28:43.000Z,63.1227,-150.4534,108.9,3.2,ml,,,,0.59,ak,ak11516648,2015-03-04T23:32:06.353Z,"81km WSW of Cantwell, Alaska",earthquake
2015-02-24T06:23:06.450Z,-5.6073,147.1871,184.62,4.7,mb,,44,3.772,0.85,us,usc000tslx,2015-02-24T07:02:02.521Z,"125km N of Lae, Papua New Guinea",earthquake
2015-02-24T05:14:02.000Z,-32.628,-71.706,60.2,4.9,mb,,,,0.75,us,usc000tslh,2015-02-27T01:30:37.174Z,"46km NNW of Vina del Mar, Chile",earthquake
2015-02-24T05:13:50.620Z,-22.773,-66.6946,191.56,5.4,mb,,44,2.053,1.15,us,usc000tsli,2015-02-24T16:36:45.000Z,"102km W of Abra Pampa, Argentina",earthquake
2015-02-24T05:04:41.700Z,19.528,-65.8078,8,2.7,Md,8,298.8,1.24955656,0.31,pr,pr15055005,2015-02-24T13:07:21.574Z,"121km N of Loiza, Puerto Rico",earthquake
2015-02-24T04:50:48.600Z,36.5218,-97.0664,6.352,2.8,ml,,74,,0.19,us,usc000tsu3,2015-03-10T22:39:01.103Z,"17km S of McCord, Oklahoma",earthquake
2015-02-24T04:29:58.000Z,6.842,-73.117,152.5,4.4,mb,,,,0.51,us,usc000tsl9,2015-03-05T01:07:31.361Z,"16km E of Zapatoca, Colombia",earthquake
2015-02-24T04:28:51.130Z,-27.802,-71.4619,48.95,4.4,mb,,143,0.512,0.8,us,usc000tsl8,2015-03-04T02:26:31.040Z,"109km NW of Vallenar, Chile",earthquake
2015-02-24T04:23:33.230Z,-5.8885,149.8401,103.33,4.1,mb,,89,2.863,0.7,us,usc000ttn1,2015-03-10T22:35:06.065Z,"48km NE of Kandrian, Papua New Guinea",earthquake
2015-02-24T03:33:35.630Z,-16.704,-72.9355,101.87,4,mb,,143,2.978,0.8,us,usc000tuth,2015-03-04T01:07:45.040Z,"25km WSW of Camana, Peru",earthquake
2015-02-24T03:23:53.000Z,59.6709,-152.1661,63.8,3.4,ml,,,,0.66,ak,ak11516597,2015-03-09T02:56:53.040Z,"22km WSW of Anchor Point, Alaska",earthquake
2015-02-24T03:13:02.180Z,-21.072,-179.0166,614.06,4.7,mb,,52,4.313,0.38,us,usc000tskx,2015-03-09T02:21:26.103Z,"57km SW of Ndoi Island, Fiji",earthquake
2015-02-24T03:03:14.900Z,13.531,-88.6031,183.24,4.3,mb,,148,0.63,0.39,us,usc000tskr,2015-03-09T01:52:28.517Z,"8km WNW of Berlin, El Salvador",earthquake
2015-02-24T02:59:59.900Z,19.1994,-65.2626,42,3.1,Md,3,327.6,0.88573887,0.31,pr,pr15055004,2015-03-12T00:32:40.374Z,"99km N of Culebra, Puerto Rico",earthquake
2015-02-24T02:58:52.010Z,-13.4385,167.0392,115.6,4.7,mb,,153,2.003,0.78,us,usc000tskq,2015-03-06T06:37:12.599Z,"74km NW of Sola, Vanuatu",earthquake
2015-02-24T02:53:39.300Z,35.9524,-96.7739,4.39,2.6,ml,,53,,0.41,us,usc000tsku,2015-03-09T01:41:50.837Z,"3km S of Cushing, Oklahoma",earthquake
2015-02-24T02:50:31.840Z,31.155,141.548,36.85,4.5,mb,,119,2.446,0.75,us,usc000ttna,2015-03-06T06:27:47.107Z,"270km SE of Hachijo-jima, Japan",earthquake
2015-02-24T02:45:23.530Z,-29.3163,-176.5103,63.79,4.2,mb,,143,1.241,0.51,us,usc000ttn7,2015-03-06T03:08:53.196Z,"135km E of Raoul Island, New Zealand",earthquake
2015-02-24T02:34:33.000Z,56.1001,-156.2514,41.1,3.5,ml,,,,0.71,ak,ak11516564,2015-03-09T01:40:12.040Z,"49km NW of Chirikof Island, Alaska",earthquake
2015-02-24T02:28:54.090Z,39.6555,143.1927,20,5.8,mww,,19,2.234,0.46,us,usc000tski,2015-03-05T00:10:01.199Z,"106km E of Miyako, Japan",earthquake
2015-02-24T02:19:22.000Z,53.1891,-170.758,243.3,2.6,ml,,,,0.54,us,usc000tv28,2015-03-06T02:57:16.011Z,"62km N of Yunaska Island, Alaska",earthquake
2015-02-24T02:02:03.300Z,19.065,-65.0757,30,2.9,Md,5,280.8,0.77704272,0.2,pr,pr15055003,2015-03-06T02:54:19.040Z,"81km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-02-24T01:42:34.000Z,19.0431,-65.1735,29,2.6,Md,3,327.6,0.73751685,0.18,pr,pr15055001,2015-03-05T05:07:13.040Z,"81km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-02-24T01:42:23.010Z,39.6404,143.19,32.21,4.4,mb,,179,2.24,0.31,us,usc000tskb,2015-03-05T05:06:11.987Z,"106km E of Miyako, Japan",earthquake
2015-02-24T01:31:51.370Z,-54.1002,-136.1222,15.14,4.9,mb,,64,35.601,0.72,us,usc000ttn6,2015-03-05T02:38:46.887Z,"Pacific-Antarctic Ridge",earthquake
