DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/31/2016,13:49,BRONX,10456,40.8254132,-73.9075153,"(40.8254132, -73.9075153)",,,992       BOSTON ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3589925,BICYCLE,PASSENGER VEHICLE,,,
12/31/2016,13:45,QUEENS,11354,40.766308,-73.8142307,"(40.766308, -73.8142307)",150 PLACE,35 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3590007,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,13:40,BROOKLYN,11233,40.6768131,-73.9192363,"(40.6768131, -73.9192363)",ATLANTIC AVENUE,HOWARD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3591021,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,13:40,BRONX,10469,40.8770335,-73.8463682,"(40.8770335, -73.8463682)",BOSTON ROAD,EASTCHESTER ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3590143,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,13:35,,,,,,48 AVENUE,OCEANIA STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3589712,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,13:30,BRONX,10466,40.8859788,-73.844608,"(40.8859788, -73.844608)",,,1165      EAST 229 STREET,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3591249,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,13:30,QUEENS,11385,40.7042143,-73.876161,"(40.7042143, -73.876161)",73 PLACE,78 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590407,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,13:30,MANHATTAN,10022,40.7618862,-73.9684214,"(40.7618862, -73.9684214)",,,731       LEXINGTON AVENUE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3589795,PASSENGER VEHICLE,TAXI,,,
12/31/2016,13:16,QUEENS,11367,,,,PARK DRIVE EAST,136 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,3591258,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/31/2016,13:11,MANHATTAN,10027,40.8133899,-73.9562587,"(40.8133899, -73.9562587)",WEST 125 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3594824,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,13:10,QUEENS,11355,40.7584679,-73.8221829,"(40.7584679, -73.8221829)",,,143-35    SANFORD AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3590005,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,13:10,QUEENS,11355,40.7514564,-73.832275,"(40.7514564, -73.832275)",BLOSSOM AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3589998,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,13:10,BROOKLYN,11234,40.6259486,-73.9179506,"(40.6259486, -73.9179506)",,,2110      RALPH AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3590552,PICK-UP TRUCK,,,,
12/31/2016,13:06,BRONX,10466,40.8913379,-73.8585167,"(40.8913379, -73.8585167)",WHITE PLAINS ROAD,EAST 230 STREET,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,,,,3590138,TAXI,PASSENGER VEHICLE,,,
12/31/2016,13:05,MANHATTAN,10038,40.7115076,-74.0076795,"(40.7115076, -74.0076795)",,,15        PARK ROW,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3590711,PASSENGER VEHICLE,,,,
12/31/2016,13:05,BRONX,10462,40.8523395,-73.8639241,"(40.8523395, -73.8639241)",BRADY AVENUE,ANTIN PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590879,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,13:01,BROOKLYN,11218,40.6433056,-73.9740952,"(40.6433056, -73.9740952)",OCEAN PARKWAY,BEVERLEY ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3589777,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,13:00,BROOKLYN,11223,40.6022257,-73.9686554,"(40.6022257, -73.9686554)",EAST 4 STREET,AVENUE S,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3590452,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/31/2016,13:00,,,40.769993,-73.915825,"(40.769993, -73.915825)",,,,1,0,0,0,0,0,3,0,Following Too Closely,Unspecified,Unspecified,,,3589992,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/31/2016,13:00,,,,,,BRONX RIVER AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3592356,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,13:00,QUEENS,11379,40.715671,-73.8762515,"(40.715671, -73.8762515)",JUNIPER VALLEY ROAD,77 PLACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3590408,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,13:00,BRONX,10454,40.8128971,-73.9221383,"(40.8128971, -73.9221383)",,,350       EAST 143 STREET,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Unspecified,,,,3591203,PASSENGER VEHICLE,,,,
12/31/2016,12:57,,,,,,WHITE PLAINS ROAD,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3590569,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,12:50,STATEN ISLAND,10308,40.5564715,-74.1526283,"(40.5564715, -74.1526283)",HOWTON AVENUE,GIFFORDS LANE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3590660,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,12:46,MANHATTAN,10022,40.756133,-73.9676048,"(40.756133, -73.9676048)",2 AVENUE,EAST 52 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3589832,PASSENGER VEHICLE,TAXI,,,
12/31/2016,12:45,QUEENS,11361,40.7569079,-73.7676685,"(40.7569079, -73.7676685)",BELL BOULEVARD,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3589697,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,12:35,,,,,,CROWN STREET,,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,,,,3596806,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,12:32,QUEENS,11104,40.743808,-73.924258,"(40.743808, -73.924258)",40 STREET,QUEENS BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3589750,BICYCLE,,,,
12/31/2016,12:30,QUEENS,11415,40.7115173,-73.8266402,"(40.7115173, -73.8266402)",,,123-60    83 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3594608,PASSENGER VEHICLE,,,,
12/31/2016,12:30,MANHATTAN,10018,40.7547072,-73.9916334,"(40.7547072, -73.9916334)",WEST 38 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589828,TAXI,TAXI,,,
12/31/2016,12:30,BROOKLYN,11207,40.6582191,-73.8914525,"(40.6582191, -73.8914525)",LINDEN BOULEVARD,SHEFFIELD AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3589727,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/31/2016,12:24,BRONX,10475,40.8645493,-73.8297699,"(40.8645493, -73.8297699)",,,100       BAYCHESTER AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3591375,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,12:20,,,,,,ROCKAWAY BOULEVARD,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,3589875,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,12:10,,,40.6673148,-73.7392454,"(40.6673148, -73.7392454)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3589878,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,12:00,,,,,,120 STREET,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3589705,PASSENGER VEHICLE,,,,
12/31/2016,12:00,QUEENS,11433,40.6943025,-73.7951528,"(40.6943025, -73.7951528)",,,108-21    157 STREET,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3590674,PASSENGER VEHICLE,,,,
12/31/2016,12:00,MANHATTAN,10019,40.7614506,-73.9867268,"(40.7614506, -73.9867268)",,,807       8 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590905,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,12:00,BRONX,10475,40.8835553,-73.8347553,"(40.8835553, -73.8347553)",BOSTON ROAD,NEEDHAM AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590123,PASSENGER VEHICLE,,,,
12/31/2016,12:00,BRONX,10461,40.8453701,-73.8459932,"(40.8453701, -73.8459932)",,,1515      JARRETT PLACE,0,0,0,0,0,0,0,0,Unspecified,,,,,3590869,PASSENGER VEHICLE,,,,
12/31/2016,11:55,,,,,,WEST 5 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3591398,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:50,BROOKLYN,11206,40.7019114,-73.936979,"(40.7019114, -73.936979)",FLUSHING AVENUE,BUSHWICK AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3589959,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,11:50,,,,,,ELDER AVENUE,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3589996,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:45,BROOKLYN,11226,40.6548824,-73.9618804,"(40.6548824, -73.9618804)",PARKSIDE AVENUE,OCEAN AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3591268,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,4:50,QUEENS,11378,40.7278781,-73.9065574,"(40.7278781, -73.9065574)",,,59-53     MAURICE AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3589660,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,4:30,QUEENS,11374,40.7309325,-73.8645761,"(40.7309325, -73.8645761)",QUEENS BOULEVARD,63 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589521,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,4:28,,,,,,VANDERBILT AVENUE,GRAND ARMY PLAZA,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3592284,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,4:25,STATEN ISLAND,10305,40.6001833,-74.064639,"(40.6001833, -74.064639)",LILY POND AVENUE,MAJOR AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589652,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,4:20,,,,,,ASTORIA BOULEVARD,77 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589680,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,4:15,QUEENS,11418,40.6958509,-73.8199806,"(40.6958509, -73.8199806)",,,129-01    ATLANTIC AVENUE,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,3592878,PASSENGER VEHICLE,,,,
12/31/2016,4:09,,,,,,CASTLE HILL AVENUE,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3590554,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,4:00,,,40.7157218,-73.8257329,"(40.7157218, -73.8257329)",,,,1,0,0,0,0,0,3,0,Pavement Slippery,,,,,3589715,PASSENGER VEHICLE,,,,
12/31/2016,4:00,MANHATTAN,10075,40.7756404,-73.9605114,"(40.7756404, -73.9605114)",PARK AVENUE,EAST 79 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3589859,TAXI,PASSENGER VEHICLE,,,
12/31/2016,4:00,BROOKLYN,11228,40.6181772,-73.9992724,"(40.6181772, -73.9992724)",72 STREET,NEW UTRECHT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3589739,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,4:00,BROOKLYN,11209,40.6335147,-74.0269494,"(40.6335147, -74.0269494)",3 AVENUE,72 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590037,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,3:45,,,,,,EAST 147 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3590498,PASSENGER VEHICLE,,,,
12/31/2016,3:40,QUEENS,11369,40.76041,-73.87485,"(40.76041, -73.87485)",94 STREET,31 AVENUE,,5,0,0,0,0,0,10,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3589681,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/31/2016,3:20,QUEENS,11420,40.6779043,-73.8299471,"(40.6779043, -73.8299471)",109 STREET,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589513,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,3:10,,,40.7629417,-73.8606614,"(40.7629417, -73.8606614)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590769,PASSENGER VEHICLE,,,,
12/31/2016,3:00,,,40.8450624,-73.9168471,"(40.8450624, -73.9168471)",,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3590728,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
12/31/2016,3:00,,,,,,196 STREET,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3590068,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,2:58,,,40.854064,-73.9193524,"(40.854064, -73.9193524)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3589515,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,2:45,BROOKLYN,11207,40.6632221,-73.8936503,"(40.6632221, -73.8936503)",RIVERDALE AVENUE,PENNSYLVANIA AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3589765,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,2:40,,,,,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3590206,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,2:40,BROOKLYN,11234,40.6195715,-73.9335375,"(40.6195715, -73.9335375)",FLATBUSH AVENUE,AVENUE P,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3590551,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,2:39,,,,,,GATES AVENUE,,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3590918,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,2:30,MANHATTAN,10027,40.8064122,-73.9482333,"(40.8064122, -73.9482333)",,,147       WEST 122 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590919,TAXI,SPORT UTILITY / STATION WAGON,,,
12/31/2016,2:25,QUEENS,11103,40.7675688,-73.9120144,"(40.7675688, -73.9120144)",,,25-32     STEINWAY STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3589651,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,2:20,,,,,,87 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Alcohol Involvement,Unspecified,Unspecified,,3590045,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/31/2016,2:20,MANHATTAN,10033,40.8513337,-73.9399027,"(40.8513337, -73.9399027)",,,839       WEST 181 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3591558,TAXI,SPORT UTILITY / STATION WAGON,,,
12/31/2016,2:15,BROOKLYN,11220,40.6439178,-74.0007964,"(40.6439178, -74.0007964)",8 AVENUE,45 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3591504,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,2:05,BROOKLYN,11218,40.6433056,-73.9740952,"(40.6433056, -73.9740952)",BEVERLEY ROAD,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3589834,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,2:00,BROOKLYN,11203,40.6606782,-73.9398114,"(40.6606782, -73.9398114)",,,570       ALBANY AVENUE,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3589650,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/31/2016,2:00,,,40.8451126,-73.9130181,"(40.8451126, -73.9130181)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Following Too Closely,Unspecified,,,3590916,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/31/2016,23:55,MANHATTAN,10007,40.7131354,-74.0040581,"(40.7131354, -74.0040581)",CENTRE STREET,CHAMBERS STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590317,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,23:54,,,,,,MARCUS GARVEY BOULEVARD,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3590279,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,23:50,BROOKLYN,11222,40.7275717,-73.946974,"(40.7275717, -73.946974)",,,64A       JEWEL STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590245,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,23:37,BRONX,10472,40.8339146,-73.8764219,"(40.8339146, -73.8764219)",,,1609      EAST 174 STREET,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3590615,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,23:35,,,,,,CONEY ISLAND AVENUE,DITMAS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Driver Inexperience,,,,3591510,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,23:33,MANHATTAN,10016,40.7463325,-73.9860838,"(40.7463325, -73.9860838)",,,295       5 AVENUE,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3590012,PASSENGER VEHICLE,,,,
12/31/2016,23:30,,,,,,WINTHROP STREET,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3592520,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/31/2016,23:30,,,,,,ROGERS AVENUE,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3589984,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,23:15,BROOKLYN,11203,,,,AVENUE D,NEW YORK AVENUE,,4,0,7,0,0,0,0,0,Passing or Lane Usage Improper,,,,,3590262,PASSENGER VEHICLE,,,,
12/31/2016,23:15,QUEENS,11691,,,,BEACH CHANNEL DRIVE,MOTT AVENUE,,3,0,0,0,0,0,6,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,Unspecified,3591628,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI
12/31/2016,23:15,BROOKLYN,11205,40.693491,-73.9559371,"(40.693491, -73.9559371)",,,916       BEDFORD AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3590902,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,23:10,QUEENS,11385,40.707603,-73.87381,"(40.707603, -73.87381)",COOPER AVENUE,78 STREET,,1,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3605260,PASSENGER VEHICLE,,,,
12/31/2016,23:03,,,,,,ATLANTIC AVENUE,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,3589960,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/31/2016,23:00,,,,,,QUEENS BOULEVARD,UNION TURNPIKE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,,,,,3589951,TAXI,PASSENGER VEHICLE,,,
12/31/2016,22:55,MANHATTAN,10019,40.7640008,-73.9901882,"(40.7640008, -73.9901882)",,,440       WEST 50 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3590700,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,22:52,BROOKLYN,11210,40.6328856,-73.9476978,"(40.6328856, -73.9476978)",FLATBUSH AVENUE,HILLEL PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3591267,SPORT UTILITY / STATION WAGON,,,,
