DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/31/2016,7:48,,,,,,WEST 10 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589646,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,7:45,,,,,,1 AVENUE,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3590868,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,7:30,,,,,,HEATH AVENUE,BAILEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3589740,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,7:15,BROOKLYN,11237,40.704208,-73.9145686,"(40.704208, -73.9145686)",,,476       HARMAN STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3590483,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,7:00,QUEENS,11357,40.7892244,-73.8045715,"(40.7892244, -73.8045715)",,,157-23    14 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3589645,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/31/2016,6:50,BROOKLYN,11217,40.6835142,-73.9759509,"(40.6835142, -73.9759509)",ATLANTIC AVENUE,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590463,PASSENGER VEHICLE,TAXI,,,
12/31/2016,6:49,,,,,,MONTAUK AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3593935,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,6:47,MANHATTAN,10029,40.7861742,-73.945696,"(40.7861742, -73.945696)",EAST 99 STREET,2 AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3590169,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,6:45,,,,,,MEEKER AVENUE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3589773,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,6:35,BROOKLYN,11216,40.6762443,-73.9526858,"(40.6762443, -73.9526858)",ROGERS AVENUE,BERGEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3599651,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,6:30,BROOKLYN,11226,40.6448523,-73.9600159,"(40.6448523, -73.9600159)",BEVERLEY ROAD,OCEAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3592637,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,6:10,BRONX,10455,40.820822,-73.9156111,"(40.820822, -73.9156111)",MELROSE AVENUE,EAST 156 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590481,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,6:00,,,40.7004098,-73.8155143,"(40.7004098, -73.8155143)",,,,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,3592257,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,6:00,,,,,,65 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590048,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,6:00,QUEENS,11372,40.7481228,-73.879277,"(40.7481228, -73.879277)",87 STREET,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3589683,PASSENGER VEHICLE,,,,
12/31/2016,5:30,BRONX,10466,40.8864677,-73.8510588,"(40.8864677, -73.8510588)",EAST 227 STREET,PAULDING AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590086,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,5:15,BRONX,10470,40.8953759,-73.8635575,"(40.8953759, -73.8635575)",WEBSTER AVENUE,EAST 233 STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3590135,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,5:15,,,,,,,,1710      FOREST HILL ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3589956,PASSENGER VEHICLE,,,,
12/31/2016,5:10,MANHATTAN,10065,40.7633655,-73.9592408,"(40.7633655, -73.9592408)",EAST 65 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589857,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,5:07,MANHATTAN,10022,40.7545048,-73.9656962,"(40.7545048, -73.9656962)",EAST 51 STREET,1 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3589796,MOTORCYCLE,PASSENGER VEHICLE,,,
12/31/2016,5:05,,,,,,ALLERTON AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590864,TAXI,PASSENGER VEHICLE,,,
12/31/2016,5:00,QUEENS,11423,40.7065022,-73.7741561,"(40.7065022, -73.7741561)",,,102-01    183 PLACE,0,0,0,0,0,0,0,0,Unspecified,,,,,3590668,PASSENGER VEHICLE,,,,
12/31/2016,5:00,QUEENS,11372,40.7494836,-73.8868826,"(40.7494836, -73.8868826)",,,79-13     37 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3591311,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,4:55,MANHATTAN,10033,,,,WEST 181 STREET,AMSTERDAM AVENUE,,4,0,0,0,0,0,8,0,Following Too Closely,Driver Inattention/Distraction,Alcohol Involvement,Unspecified,Unspecified,3591560,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/31/2016,4:50,,,,,,4 AVENUE,101 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590050,PASSENGER VEHICLE,,,,
12/31/2016,16:20,BRONX,10457,40.8436876,-73.9076597,"(40.8436876, -73.9076597)",EAST 173 STREET,WEEKS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3590698,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,16:15,BROOKLYN,11239,40.6528929,-73.8667311,"(40.6528929, -73.8667311)",GATEWAY DRIVE,ERSKINE STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3596841,PASSENGER VEHICLE,,,,
12/31/2016,16:15,BROOKLYN,11234,40.6108801,-73.9225288,"(40.6108801, -73.9225288)",,,2045      EAST 52 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3590564,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,16:15,BROOKLYN,11208,40.6813546,-73.8802127,"(40.6813546, -73.8802127)",HALE AVENUE,FULTON STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3589840,PASSENGER VEHICLE,,,,
12/31/2016,16:11,BROOKLYN,11219,40.6340612,-74.0041073,"(40.6340612, -74.0041073)",58 STREET,FORT HAMILTON PARKWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3589898,PASSENGER VEHICLE,,,,
12/31/2016,16:10,QUEENS,11355,40.7431628,-73.8255511,"(40.7431628, -73.8255511)",MAIN STREET,60 AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3589944,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,16:00,,,,,,REMSEN AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590251,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,16:00,,,,,,MULBERRY AVENUE,SLEEPY HOLLOW ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3590990,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/31/2016,16:00,,,,,,DECATUR AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589747,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,16:00,MANHATTAN,10036,,,,,,1221      AVENUE OF THE AMERICAS,0,0,0,0,0,0,0,0,Unspecified,,,,,3589805,PASSENGER VEHICLE,,,,
12/31/2016,16:00,BRONX,10460,40.8367349,-73.8858308,"(40.8367349, -73.8858308)",,,961       EAST 174 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3589926,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:57,,,,,,BRONX RIVER PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589843,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:56,,,,,,E 12th St,EAST 80 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590591,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:50,MANHATTAN,10010,40.7332631,-73.9760123,"(40.7332631, -73.9760123)",,,541       EAST 20 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590688,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,15:48,,,,,,FLATLANDS AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3590592,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/31/2016,15:45,QUEENS,11412,40.6950258,-73.7564237,"(40.6950258, -73.7564237)",116 AVENUE,196 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3589818,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:40,STATEN ISLAND,10306,,,,HYLAN BOULEVARD,ZWICKY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3589942,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:40,QUEENS,11354,40.7610935,-73.8268686,"(40.7610935, -73.8268686)",39 AVENUE,UNION STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:37,STATEN ISLAND,10306,40.5646695,-74.1155902,"(40.5646695, -74.1155902)",,,2754      HYLAN BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590022,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,11:00,BROOKLYN,11221,40.6900132,-73.9239838,"(40.6900132, -73.9239838)",,,880       QUINCY STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589695,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,11:00,BROOKLYN,11221,40.6888102,-73.9361981,"(40.6888102, -73.9361981)",,,221       LEWIS AVENUE,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,3589906,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,,
12/31/2016,11:00,BROOKLYN,11204,40.6095141,-73.9895663,"(40.6095141, -73.9895663)",BAY RIDGE PARKWAY,21 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3589958,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,10:50,,,,,,FOREST AVENUE,JEWETT AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3589767,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,10:48,QUEENS,11378,40.7246181,-73.897759,"(40.7246181, -73.897759)",,,66-40     GRAND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590437,PASSENGER VEHICLE,,,,
12/31/2016,10:40,,,,,,COOK STREET,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,Unspecified,,,3589779,PASSENGER VEHICLE,,,,
12/31/2016,10:35,BROOKLYN,11207,40.6626738,-73.8973673,"(40.6626738, -73.8973673)",WILLIAMS AVENUE,RIVERDALE AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,,3589736,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/31/2016,10:30,,,40.81821,-73.96144,"(40.81821, -73.96144)",,,,1,0,0,0,0,0,2,0,Following Too Closely,Driver Inattention/Distraction,Unspecified,,,3592653,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/31/2016,10:30,BROOKLYN,11203,40.6387858,-73.9453727,"(40.6387858, -73.9453727)",NEW YORK AVENUE,FOSTER AVENUE,,1,0,1,0,0,0,0,0,Unsafe Speed,,,,,3590259,,,,,
12/31/2016,10:30,,,,,,,,1744      FOREST HILL ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,3589714,PASSENGER VEHICLE,,,,
12/31/2016,10:30,,,,,,JAMAICA AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590537,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,10:30,,,,,,HUNTERS POINT AVENUE,34 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3589752,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,10:30,,,,,,CONDUIT BOULEVARD,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589730,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,10:30,MANHATTAN,10036,40.7579074,-73.9892976,"(40.7579074, -73.9892976)",WEST 43 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,3589827,TAXI,PASSENGER VEHICLE,,,
12/31/2016,10:30,MANHATTAN,10024,,,,AMSTERDAM AVENUE,WEST 86 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589776,PASSENGER VEHICLE,,,,
12/31/2016,10:30,MANHATTAN,10024,40.7876856,-73.9750141,"(40.7876856, -73.9750141)",AMSTERDAM AVENUE,WEST 86 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590538,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,10:20,,,,,,MONROE STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3590890,PASSENGER VEHICLE,,,,
12/31/2016,10:20,,,,,,BAYCHESTER AVENUE,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3590134,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,10:14,,,,,,YORK STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589744,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,10:05,BRONX,10467,40.8773934,-73.8664909,"(40.8773934, -73.8664909)",WHITE PLAINS ROAD,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3590136,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,10:00,QUEENS,11428,40.7146318,-73.7513307,"(40.7146318, -73.7513307)",JAMAICA AVENUE,209 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,3589872,PASSENGER VEHICLE,,,,
12/31/2016,0:58,BROOKLYN,11207,40.668475,-73.8960174,"(40.668475, -73.8960174)",,,350       SHEFFIELD AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3592100,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,0:50,STATEN ISLAND,10306,40.577945,-74.1023153,"(40.577945, -74.1023153)",HYLAN BOULEVARD,MIDLAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589511,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
12/31/2016,0:50,QUEENS,11413,40.6649806,-73.7471651,"(40.6649806, -73.7471651)",,,230-20    LANSING AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3589512,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,0:40,BROOKLYN,11226,40.6548405,-73.9596963,"(40.6548405, -73.9596963)",FLATBUSH AVENUE,WOODRUFF AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3590202,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,0:30,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3590573,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,0:30,,,40.6232768,-74.0414903,"(40.6232768, -74.0414903)",,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3589866,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,0:30,,,,,,BEDFORD AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590248,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,0:26,BRONX,10467,,,,,,2487      BARNES AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590851,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,0:25,MANHATTAN,10128,40.7838551,-73.946189,"(40.7838551, -73.946189)",,,306       EAST 96 STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3589856,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,0:15,MANHATTAN,10001,40.7557807,-74.0019852,"(40.7557807, -74.0019852)",WEST 34 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3591340,,,,,
12/31/2016,0:09,BRONX,10456,40.8201136,-73.9081874,"(40.8201136, -73.9081874)",EAST 158 STREET,CAULDWELL AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3591209,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,0:08,MANHATTAN,10001,40.749242,-73.9864478,"(40.749242, -73.9864478)",,,29        WEST 34 STREET,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3589825,TAXI,SPORT UTILITY / STATION WAGON,,,
12/31/2016,0:05,MANHATTAN,10003,40.731659,-73.9854447,"(40.731659, -73.9854447)",EAST 13 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590617,TAXI,TAXI,,,
12/31/2016,0:05,MANHATTAN,10001,40.750206,-74.00234,"(40.750206, -74.00234)",10 AVENUE,WEST 27 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3603484,TAXI,TAXI,,,
12/31/2016,0:04,MANHATTAN,10010,40.7397724,-73.9853888,"(40.7397724, -73.9853888)",,,120       EAST 23 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3590753,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/31/2016,0:01,QUEENS,11379,40.7178297,-73.8723912,"(40.7178297, -73.8723912)",FURMANVILLE AVENUE,80 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590404,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,0:00,QUEENS,11419,40.68514,-73.8206,"(40.68514, -73.8206)",107 AVENUE,122 STREET,,3,0,0,0,0,0,9,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,3590904,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/31/2016,0:00,,,,,,NEWKIRK AVENUE,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3590243,TAXI,PASSENGER VEHICLE,,,
12/31/2016,0:00,QUEENS,11417,40.6745572,-73.859593,"(40.6745572, -73.859593)",SUTTER AVENUE,NORTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3589709,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,0:00,MANHATTAN,10037,40.8204372,-73.9362273,"(40.8204372, -73.9362273)",WEST 145 STREET,LENOX AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,,,,3590510,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,0:00,BROOKLYN,11226,40.6467068,-73.965467,"(40.6467068, -73.965467)",MARLBOROUGH ROAD,ALBEMARLE ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590110,PASSENGER VEHICLE,,,,
12/31/2016,0:00,BROOKLYN,11221,40.6851801,-73.9334866,"(40.6851801, -73.9334866)",,,616       JEFFERSON AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3590605,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,0:00,BROOKLYN,11217,40.6844745,-73.9740576,"(40.6844745, -73.9740576)",,,165       SOUTH PORTLAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3589691,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,0:00,BRONX,10472,40.8262577,-73.8824631,"(40.8262577, -73.8824631)",,,1123      CLOSE AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3590517,TAXI,,,,
12/31/2016,11:15,BRONX,10467,40.8613463,-73.8674847,"(40.8613463, -73.8674847)",WHITE PLAINS ROAD,WARING AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590875,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:09,QUEENS,11420,40.6728065,-73.8085465,"(40.6728065, -73.8085465)",,,119-79    130 STREET,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3590456,PASSENGER VEHICLE,,,,
12/31/2016,11:05,MANHATTAN,10037,40.8115922,-73.9384936,"(40.8115922, -73.9384936)",,,2186      5 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3590511,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:00,,,,,,BAY STREET,VICTORY BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3590382,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:00,QUEENS,11368,40.7486341,-73.860516,"(40.7486341, -73.860516)",,,104-57    42nd Ave,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590335,PASSENGER VEHICLE,,,,
12/31/2016,11:00,BROOKLYN,11229,40.5991464,-73.9535506,"(40.5991464, -73.9535506)",EAST 18 STREET,AVENUE U,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3590468,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
